tab_id,col_id,row_id,label,context,entity
GWM06100907I149,2,46,Wietmarschen,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Germany', '1938-01-01T00:00:00Z', 'nan', 'SDOD46']",http://www.wikidata.org/entity/Q556086
GWM06100907I149,2,47,Blankenburg,"['Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'KZ-Außenlager Blankenburg-Regenstein', 'Blankenburg']",http://www.wikidata.org/entity/Q525960
GWM06100907I149,2,48,Ahrensbök,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q402773
GWM06100907I149,2,49,Nordhausen,"['nan', 'Nordhausen', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'UTC+01:00']",http://www.wikidata.org/entity/Q7033
GWM06100907I149,2,50,Saarbrücken,"['nan', 'nan', 'nan', '?', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1724
GWM06100907I149,2,51,Schleswig-Holstein,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Schleswig-Holstein', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1194
GWM06100907I149,2,52,Flossenbürg,"['1938-05-01T00:00:00Z', 'Flossenbürg concentration camp', 'nan', 'nan', 'nan', 'nan', 'Flossenbürg', 'nan', 'nan', 'Category:Views of Flossenbürg concentration camp']",http://www.wikidata.org/entity/Q502427
GWM06100907I149,2,53,Hoogstede,"['nan', 'nan', 'nan', 'Hoogstede', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q623853
GWM06100907I149,2,54,Porta Westfalica,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Germany']",http://www.wikidata.org/entity/Q14954
GWM06100907I149,2,55,Midden-Drenthe,"['nan', 'nan', 'nan', 'SDOD55', 'nan', 'Kamp Westerbork', 'Hooghalen', 'Netherlands', 'nan', 'European Heritage Label']",http://www.wikidata.org/entity/Q835125
GWM06100907I149,2,57,Roßlau (Elbe),"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Roßlau (Elbe)', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q822148
GWM06100907I149,2,58,Willebroek,"['Breendonk', 'nan', 'nan', 'Fort van Breendonk', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q695278
GWM06100907I149,2,59,Oranienburg,"['nan', 'SDOD59', 'nan', 'nan', 'UTC+01:00', 'nan', 'Oranienburg', 'nan', 'Sachsenhausen concentration camp', 'nan']",http://www.wikidata.org/entity/Q14808
GWM06100907I149,2,60,Langenstein,"['nan', 'nan', 'nan', 'nan', 'nan', '?', 'Austria', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q678349
GWM06100907I149,2,61,Vught,"['Q104688858', 'nan', 'nan', 'Vught', 'Kamp Vught', 'nan', 'nan', 'Netherlands', 'nan', 'Vught']",http://www.wikidata.org/entity/Q9876
GWM06100907I149,2,62,Hamburg-Mitte,"['nan', 'Germany', 'Hamburg-Mitte', 'http://commons.wikimedia.org/wiki/Special:FilePath/Pincerno%20-%20Georgsburg.png', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1626
GWM06100907I149,2,65,Trawniki,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q153096
GWM06100907I149,2,67,Hamburg,"['nan', 'nan', 'Neuengamme concentration camp', 'Hamburg', 'nan', 'SDOD67', 'nan', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', 'nan', 'nan']",http://www.wikidata.org/entity/Q1055
GWM06100907I149,2,68,Büren,"['SDOD68', 'Büren', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q183404
GWM06100907I149,2,69,Halle (Saale),"['nan', 'nan', 'nan', 'Halle (Saale)', 'nan', 'nan', 'SDOD69', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q2814
GWM06100907I149,2,70,Natzwiller,"['nan', 'nan', 'SDOD70', 'nan', 'Natzwiller', '?', 'nan', 'nan', 'Category:People who died in Natzweiler-Struthof concentration camp', 'nan']",http://www.wikidata.org/entity/Q21449
GWM06100907I149,2,71,Sztutowo,"['nan', 'nan', 'Sztutowo', 'nan', 'nan', 'nan', 'Category:People who died in Stutthof concentration camp', 'Sztutowo', 'KL Stutthof', 'nan']",http://www.wikidata.org/entity/Q1790121
GWM06100907I149,2,72,Blansko District,"['nan', 'Czech Republic', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q804356
GWM06100907I149,2,73,Südharz,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Südharz', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q5014
GWM06100907I149,2,74,Gurs,"['Gurs', 'nan', 'Gurs internment camp', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q275882
GWM06100907I149,2,76,Blankenburg,"['nan', 'Germany', 'nan', 'Blankenburg', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q525960
GWM06100907I149,2,77,Metz,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Fort de Queuleu (Metz)', 'nan', 'nan']",http://www.wikidata.org/entity/Q22690
GWM06100907I149,2,78,Weimar,"['nan', 'Institute for Typhus and Virus Research', 'nan', 'Konzentrationslager Buchenwald', '0000 0001 1533 8504', 'Buchenwald concentration camp', 'nan', 'Weimar', 'nan', 'nan']",http://www.wikidata.org/entity/Q3955
GWM06100907I149,2,79,Berlin,"['nan', 'Berlin', 'nan', 'KZ Columbia', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q64
GWM06100907I149,2,80,"Minsk, Reichskommissariat Ostland","['1942-05-10T00:00:00Z', 'nan', 'Minsk', '?', 'nan', 'nan', 'SDOD80', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q2280
GWM06100907I149,2,81,Steyr,"['nan', 'nan', 'nan', 'nan', 'SDOD81', 'nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q260320
GWM06100907I149,2,82,Mauthausen,"['SDOD82', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q658855
GWM06100907I149,2,83,Compiègne,"['nan', 'Compiègne', 'nan', 'nan', 'France', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q180871
GWM06100907I149,2,84,Bas-Rhin,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'SDOD84', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q12717
GWM06100907I149,2,85,Blumenthal,"['nan', 'nan', 'nan', 'nan', '?', 'nan', 'nan', 'nan', 'SDOD85', 'nan']",http://www.wikidata.org/entity/Q882474
GWM06100907I149,2,86,Lublin,"['1941-01-01T00:00:00Z', 'nan', 'nan', 'nan', 'nan', 'Category:People who died in Majdanek concentration camp', 'nan', 'nan', 'UTC+01:00', 'nan']",http://www.wikidata.org/entity/Q37333
GWM06100907I149,2,88,Amersfoort,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Amersfoort', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q992
GWM06100907I149,2,89,"Rogoźnica, Lower Silesian Voivodeship","['nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', 'Lower Silesian Voivodeship', 'Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q365092
GWM06100907I149,2,90,Frankenberg,"['nan', 'SDOD90', 'nan', 'nan', 'nan', 'nan', 'nan', 'Frankenberg', 'nan', 'nan']",http://www.wikidata.org/entity/Q71104
GWM06100907I149,2,91,Annaburg,"['Annaburg', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'UTC+02:00', 'nan', 'nan']",http://www.wikidata.org/entity/Q490413
GWM06100907I149,2,92,Hambühren,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', '?', 'nan', 'nan', 'SDOD92']",http://www.wikidata.org/entity/Q371560
GWM06100907I149,2,93,Surwold,"['nan', 'nan', 'nan', 'nan', 'Germany', 'Surwold', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q683965
GWM06100907I149,2,94,Mechelen,"['Mechelen', 'nan', 'Dossin military base', 'nan', 'nan', 'nan', 'nan', 'nan', '1944-09-01T00:00:00Z', 'nan']",http://www.wikidata.org/entity/Q162022
GWM06100907I149,2,95,"Saverdun, Le Vernet","['nan', 'nan', 'France', 'nan', 'nan', 'nan', 'SDOD95', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q693973
GWM06100907I149,2,96,Guxhagen,"['nan', 'nan', '?', 'nan', 'nan', 'SDOD96', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q632407
GWM06100907I149,2,97,Bad Gandersheim,"['nan', 'nan', 'Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q486570
GWM06100907I149,2,98,Berlin-Mitte,"['nan', 'Communist Party of Germany', 'SDOD98', '1912-01-01T00:00:00Z', 'Karl-Liebknecht-Haus', 'Germany', '?', 'Mitte', 'nan', 'nan']",http://www.wikidata.org/entity/Q163966
GWM06100907I149,2,99,"Edt bei Lambach, Gunskirchen","['nan', 'nan', 'nan', 'nan', 'Gunskirchen', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q677339
GWM06100907I149,4,0,Terezín,"['nan', '1941-11-01T00:00:00Z', 'Terezín', 'Czech Republic', 'nan', 'nan', 'Konzentrationslager Theresienstadt', 'nan', 'nan', 'http://commons.wikimedia.org/wiki/Special:FilePath/THERES1.jpg']",http://www.wikidata.org/entity/Q523489
GWM06100907I149,4,1,Drancy,"['Drancy', '?', 'nan', 'nan', 'nan', 'nan', 'SDOD1', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q201348
GWM06100907I149,4,2,Chaidari,"['nan', 'nan', 'Greece', 'nan', 'Haidari concentration camp', 'Chaidari Municipality', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q992397
GWM06100907I149,4,9,"Lower Saxony, Bergen","['?', 'nan', 'nan', 'http://commons.wikimedia.org/wiki/Special:FilePath/President%20Reagan%27s%20remarks%20at%20Bergen-Belsen%20Concentration%20Camp%20in%20West%20Germany%2C%20May%205%2C%201985.webm', 'nan', '0000 0001 2370 0120', 'nan', 'nan', 'ljx02j241hndsr6', 'nan']",http://www.wikidata.org/entity/Q1197
GWM06100907I149,4,11,Esterwegen,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Esterwegen', 'nan', 'concentration camps operated by Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q673391
GWM06100907I149,4,13,Hinzert-Pölert,"['concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q553494
GWM06100907I149,4,15,Wolfsburg,"['nan', 'nan', 'Wolfsburg', '1942-10-01T00:00:00Z', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q3014
GWM06100907I149,4,22,Kyiv,"['SDOD22', 'nan', 'nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1899
GWM06100907I149,4,24,"Siedlung Ludwigsfeld, Allach","['nan', 'SDOD24', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'Nazi concentration camp barracks', 'WikiProject Human Rights', 'nan', 'nan']",http://www.wikidata.org/entity/Q2282641
GWM06100907I149,4,34,Helmstedt district,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Beendorf', 'nan', 'nan', 'SDOD34']",http://www.wikidata.org/entity/Q6047
GWM06100907I149,4,36,Vaivara Rural Municipality,"['nan', 'nan', 'nan', 'SDOD36', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1010600
GWM06100907I149,4,38,Słońsk,"['nan', 'SDOD38', 'nan', 'Poland', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1012582
GWM06100907I149,4,40,Jastrebarsko,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Croatia', 'nan', 'nan']",http://www.wikidata.org/entity/Q396491
GWM06100907I149,4,55,Hooghalen,"['nan', 'SDOD55', 'nan', 'nan', 'European Heritage Label', 'Kamp Westerbork', 'Westerbork', 'Hooghalen', 'Midden-Drenthe', 'nan']",http://www.wikidata.org/entity/Q3028083
GWM06100907I149,4,58,Breendonk,"['nan', 'Belgium', 'nan', 'Belgium', 'nan', 'Breendonk', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1011455
GWM06100907I149,4,61,Vught,"['Kamp Vught', 'SDOD61', 'Vught', 'Vught', 'nan', 'nan', 'nan', 'nan', 'nan', 'Vught']",http://www.wikidata.org/entity/Q9876
GWM06100907I149,4,62,Hammerbrook,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q1570
GWM06100907I149,4,68,Büren,"['Büren', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q183404
GWM06100907I149,4,71,Sztutowo,"['Category:People who died in Stutthof concentration camp', 'Stutthof concentration camp', 'nan', 'Wikiproject Nuremberg Trials', 'nan', 'nan', 'nan', 'nan', 'Sztutowo', 'Sztutowo']",http://www.wikidata.org/entity/Q1790121
GWM06100907I149,4,75,"Riga, Generalbezirk Lettland","['nan', 'nan', 'nan', 'nan', 'SDOD75', 'nan', 'nan', 'nan', 'nan', 'Riga']",http://www.wikidata.org/entity/Q1773
GWM06100907I149,4,78,Weimar,"['UTC+02:00', 'Category:People who died in Buchenwald concentration camp', 'nan', 'Buchwald', 'Institute for Typhus and Virus Research', 'nan', 'nan', '0000 0001 1533 8504', 'nan', 'nan']",http://www.wikidata.org/entity/Q3955
GWM06100907I149,4,84,Selestat,"['nan', 'nan', 'nan', 'SDOD84', 'Bas-Rhin', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q22509
GWM06100907I149,4,94,Dossin military base,"['nan', 'Dossin military base', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q84612934
GWM06100907I149,4,96,Guxhagen,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Guxhagen']",http://www.wikidata.org/entity/Q632407
GWM06100907I149,4,97,Kloster Brunshausen,"['nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'SDOD97', 'nan', 'nan']",http://www.wikidata.org/entity/Q1775088
GWM06100907I149,4,98,Mitte,"['nan', 'nan', 'Berlin-Mitte', 'nan', '1912-01-01T00:00:00Z', 'nan', 'Rudolph Werth', 'nan', 'nan', 'Germany']",http://www.wikidata.org/entity/Q2013767
GWM06100907I149,6,0,Category:People who died in the Theresienstadt Ghetto,"['Medvik', 'nan', 'nan', 'nan', 'Konzentrationslager Theresienstadt', 'Czech Republic', 'nan', 'nan', 'SDOD0', 'Terezín']",http://www.wikidata.org/entity/Q7007932
GWM06100907I149,6,3,Category:People who died in Dachau concentration camp,"['Germany', '0000 0001 1498 757X', 'nan', 'concentration camps operated by Nazi Germany', 'Dachau concentration camp', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q7007518
GWM06100907I149,6,5,Category:People who died in Jasenovac concentration camp,"['nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'Category:People who died in Jasenovac concentration camp', 'Jasenovac concentration camp', 'UTC+01:00', 'nan', 'Sisak-Moslavina County']",http://www.wikidata.org/entity/Q7007922
GWM06100907I149,6,9,Category:People who died in Bergen-Belsen concentration camp,"['70000.0', 'nan', 'nan', 'nan', 'nan', 'nan', '0000 0001 2370 0120', 'nan', 'Bergen', 'nan']",http://www.wikidata.org/entity/Q7007479
GWM06100907I149,6,14,Category:People who died in Treblinka extermination camp,"['Category:People who died in Treblinka extermination camp', 'nan', 'WikiProject Human Rights', 'nan', 'Treblinka I', '800000.0', 'Poland', 'nan', '757', 'Kosów Lacki']",http://www.wikidata.org/entity/Q7007386
GWM06100907I149,6,45,Category:People who died in Auschwitz concentration camp,"['nan', '?', 'SDOD45', 'nan', 'Poland', 'Auschwitz II-Birkenau concentration camp', 'nan', 'vs68bfvd3s5cm4p', 'nan', 'Oświęcim County']",http://www.wikidata.org/entity/Q7951477
GWM06100907I149,6,49,Category:People who died in Mittelbau-Dora concentration camp,"['UTC+02:00', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Germany', 'nan']",http://www.wikidata.org/entity/Q7007556
GWM06100907I149,6,52,Category:People who died in Flossenbürg concentration camp,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Flossenbürg']",http://www.wikidata.org/entity/Q96142353
GWM06100907I149,6,59,Category:People who died in Sachsenhausen concentration camp,"['nan', 'nan', 'Q12002676', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', 'nan', 'nan', 'nan', 'Oranienburg', 'Germany', 'Sachsenhausen concentration camp']",http://www.wikidata.org/entity/Q7007625
GWM06100907I149,6,63,Category:People who died in Ravensbrück concentration camp,"['nan', 'nan', 'Ravensbrück concentration camp', 'nan', 'nan', 'nan', 'nan', 'SDOD63', 'Category:People who died in Ravensbrück concentration camp', '1938-01-01T00:00:00Z']",http://www.wikidata.org/entity/Q7007606
GWM06100907I149,6,67,Category:People who died in Neuengamme concentration camp,"['nan', 'Germany', 'nan', 'Neuengamme concentration camp', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', '0000 0001 0061 7906', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q7007570
GWM06100907I149,6,70,Category:People who died in Natzweiler-Struthof concentration camp,"['European Heritage Label', 'Villa Ehret', 'nan', 'nan', 'nan', 'Stutthof concentration camp', 'nan', 'SDOD70', 'nan', 'nan']",http://www.wikidata.org/entity/Q7007460
GWM06100907I149,6,71,Category:People who died in Stutthof concentration camp,"['nan', 'Natzweiler-Struthof concentration camp', 'nan', 'Internetowa encyklopedia PWN', 'Stutthof concentration camp', 'nan', 'nan', 'Wikiproject Nuremberg Trials', 'nan', 'Sztutowo']",http://www.wikidata.org/entity/Q7007819
GWM06100907I149,6,75,Category:People who died in Kaiserwald concentration camp,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Latvia', 'nan', 'concentration camps operated by Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q112748618
GWM06100907I149,6,78,Category:People who died in Buchenwald concentration camp,"['nan', 'nan', 'nan', 'Buchwald', 'nan', 'Buchenwald memorial tower', 'SDOD78', 'Wikiproject Nuremberg Trials', 'nan', '1937-07-01T00:00:00Z']",http://www.wikidata.org/entity/Q7007497
GWM06100907I149,6,80,Category:People who died in Maly Trostenets extermination camp,"['nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Category:People who died in Maly Trostenets extermination camp']",http://www.wikidata.org/entity/Q7007393
GWM06100907I149,6,82,Category:People who died in Mauthausen concentration camp,"['nan', 'nan', 'nan', 'SDOD82', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', '0000 0004 9438 8121']",http://www.wikidata.org/entity/Q6370107
GWM06100907I149,6,86,Category:People who died in Majdanek concentration camp,"['Category:People who died in Majdanek concentration camp', 'nan', '1941-01-01T00:00:00Z', 'Konzentrationslager Majdanek', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'Majdanek concentration camp']",http://www.wikidata.org/entity/Q10142982
GWM06100907I149,6,89,Category:People who died in Gross-Rosen concentration camp,"['concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', 'nan', 'Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q7007543
GWM06100907I149,9,3,"UTC+01:00, UTC+02:00","['nan', 'Dachau', 'nan', '1933-01-01T00:00:00Z', 'nan', 'nan', 'Germany', 'nan', 'SDOD3', 'concentration camps operated by Nazi Germany']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,5,UTC+01:00,"['1941-08-01T00:00:00Z', 'Jasenovac concentration camp', 'nan', 'Category:People who died in Jasenovac concentration camp', 'SDOD5', 'nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,8,"UTC+01:00, UTC+02:00","['nan', 'nan', 'nan', 'nan', 'Risiera di San Sabba (Trieste)', 'UTC+01:00', 'nan', 'nan', 'nan', 'SDOD8']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,45,"UTC+01:00, UTC+02:00","['Armenian Soviet Encyclopedia', 'vs68bfvd3s5cm4p', '?', 'nan', 'Auschwitz concentration camp', 'nan', 'WikiProject Human Rights', 'nan', 'Auschwitz-Birkenau State Museum', 'UTC+01:00']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,49,"UTC+01:00, UTC+02:00","['nan', 'Germany', 'nan', '?', 'nan', 'nan', 'Mittelbau-Dora concentration camp', 'Nordhausen', 'nan', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,59,"UTC+01:00, UTC+02:00","['Germany', 'nan', 'SDOD59', 'nan', 'nan', '?', 'http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Nazi%20concentration%20camps.jpg', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,71,"UTC+01:00, UTC+02:00","['Poland', 'nan', 'nan', 'nan', '65000.0', 'nan', 'nan', 'UTC+01:00', 'nan', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,78,"UTC+01:00, UTC+02:00","['Weimar', '1937-07-01T00:00:00Z', 'Konzentrationslager Buchenwald', 'nan', 'nan', '56000.0', 'nan', 'nan', '0000 0001 1533 8504', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,86,"UTC+01:00, UTC+02:00","['Category:People who died in Majdanek concentration camp', 'nan', 'nan', 'nan', 'SDOD86', 'nan', '1941-01-01T00:00:00Z', 'nan', 'Poland', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,89,"UTC+01:00, UTC+02:00","['nan', 'concentration camps operated by Nazi Germany', 'nan', 'SDOD89', 'nan', 'nan', 'nan', 'nan', 'Gross-Rosen concentration camp', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,9,91,"UTC+01:00, UTC+02:00","['nan', 'nan', 'nan', 'nan', 'nan', 'Germany', '?', 'Lichtenburg concentration camp', 'Annaburg', 'nan']",http://www.wikidata.org/entity/Q6655
GWM06100907I149,10,3,extermination camp,"['nan', 'nan', '0000 0001 1498 757X', 'nan', 'nan', 'nan', 'nan', 'nan', 'Arbeit macht frei', 'nan']",http://www.wikidata.org/entity/Q153813
GWM06100907I149,10,14,Treblinka I,"['concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', '0000 0001 1537 3318', 'nan', 'nan', 'nan', 'WikiProject Human Rights', 'Poland']",http://www.wikidata.org/entity/Q15106709
GWM06100907I149,10,61,'s-Hertogenbosch,"[""'s-Hertogenbosch"", '749.0', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Netherlands']",http://www.wikidata.org/entity/Q2766547
GWM06100907I149,10,63,Ravensbrück,"['?', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Ravensbrück', 'nan', 'nan']",http://www.wikidata.org/entity/Q17617596
GWM06100907I149,10,70,"Stutthof concentration camp, Schirmeck-Vorbrück concentration camp, Q110872482","['nan', 'nan', 'Villa Ehret', 'nan', 'nan', 'nan', 'nan', 'nan', 'Stutthof concentration camp', 'nan']",http://www.wikidata.org/entity/Q326193
GWM06100907I149,10,71,Natzweiler-Struthof concentration camp,"['65000.0', 'nan', 'nan', 'Stutthof concentration camp', 'Sztutowo', 'nan', 'Internetowa encyklopedia PWN', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q639319
GWM06100907I149,10,78,Buchwald,"['Weimar', 'Buchenwald concentration camp', 'nan', 'nan', 'nan', 'nan', 'SDOD78', 'Wikiproject Nuremberg Trials', '1937-07-01T00:00:00Z', 'nan']",http://www.wikidata.org/entity/Q999194
GWM06100907I149,10,84,Natzweiler-Struthof concentration camp,"['nan', 'nan', 'nan', 'Bas-Rhin', 'nan', 'France', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q639319
GWM06100907I149,10,91,Lichtenburg,"['nan', 'nan', 'Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'Annaburg']",http://www.wikidata.org/entity/Q2671213
GWM06100907I149,10,94,"Kazerne Dossin – Memorial, Dossin military base","['nan', 'SDOD94', 'nan', 'nan', 'nan', 'nan', 'concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q2123638
GWM06100907I149,12,14,WikiProject Human Rights,"['Treblinka extermination camp', 'nan', 'nan', '0000 0001 1537 3318', 'nan', 'nl0381363ctpkmt', 'Poland', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q13382529
GWM06100907I149,12,22,WikiProject Ukraine,"['concentration camps operated by Nazi Germany', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q10780973
GWM06100907I149,12,24,WikiProject Human Rights,"['nan', 'nan', '1945-04-30T00:00:00Z', 'nan', 'SDOD24', 'nan', 'nan', 'nan', 'nan', 'KZ-Außenlager Allach']",http://www.wikidata.org/entity/Q13382529
GWM06100907I149,12,45,"WikiProject Human Rights, Wikiproject Nuremberg Trials","['Auschwitz-Birkenau State Museum', 'WikiProject Human Rights', 'nan', 'nan', 'Auschwitz III Monowitz concentration camp', 'vs68bfvd3s5cm4p', 'Oświęcim', '1940-05-20T00:00:00Z', 'Rudolf Höss', '0000 0001 2236 0451']",http://www.wikidata.org/entity/Q13382529
GWM06100907I149,12,70,WikiProject Human Rights,"['nan', 'nan', 'nan', 'Category:People who died in Natzweiler-Struthof concentration camp', 'European Heritage Label', 'SDOD70', 'nan', 'nan', 'nan', 'nan']",http://www.wikidata.org/entity/Q13382529
GWM06100907I149,12,71,Wikiproject Nuremberg Trials,"['nan', 'nan', 'nan', '65000.0', 'Internetowa encyklopedia PWN', 'nan', 'nan', 'KL Stutthof', 'Wikiproject Nuremberg Trials', 'nan']",http://www.wikidata.org/entity/Q100137722
